A Bad Haircut	The perfect start to a bad hair day. [Core Expansion 1, Party Box]
Hiding Places	It's a secret. [Junior Set (1st) & (2nd)]
High Heels	No running. [Junior Set (2nd)]
High School	Most students start high school when they are fourteen. [Junior Set (1st) & (2nd)]
High School Football	The whole ten yards! [Core Set, Party Box]
High School Reunions	See also: "root canal, as fun as ..." [Core Expansion 1, Party Box]
Hiking In The Woods	It's an adventure. [Junior Set (1st) & (2nd)]
Hillary Rodham Clinton	1947- , New York Senator, lawyer, and former American First Lady. [Core Set, Party Box]
Hills & Valleys	Nature's little ups and down. [Core Expansion 4, Party Box Expansion 1]
Hip Hop	Musical and cultural movement that gained popularity in the 1980s. Yo, yo, yo. [Core Expansion 3, Party Box Expansion 1]
Hippopotamus	Hippos are also called "river horses" and only eat plants. [Junior Set (2nd)]
Hiroshima	1945 - "I am become death, the destroyer of worlds" - J. Robert Oppenheimer, on the detonation of the first atmoic bomb. [Core Set, Party Box]
Hit & Run	An automobile crash, or a baseball play. [Core Expansion 4, Party Box Expansion 1]
Hitting A Home-Run	Going... going... CRASH... through the neighbor's window! [Junior Set (2nd)]
HMOs	Heath Maintenance Organizations. Here's to your health ... [Core Expansion 2, Party Box]
Hockey	Did you hear about the big fight last night? All of a sudden, a hockey game broke out! [Core Set, Party Box]
Hockey	Skate! Pass! Score! [Junior Set (1st) & (2nd)]
Hollywood	Motion picture and television industry center of the world. Hooray for Hollywood! [Core Set, Party Box]
Hollywood & Vine	The Los Angeles street corner where dreams come true. [Core Expansion 4, Party Box Expansion 1]
Homeless Shelters	In the United States, nearly three-quarters of the help for the homeless comes from the private sector, mostly from church soup kitchens. [Core Expansion 2, Party Box]
Homework	Something to do during comercials. [Kids Set]
Homer Simpson	Fictional cartoon character created by Matt Groening. D'oh! [Core Set, Party Box]
Homework	Finally, something to do during commercials. [Core Set, Party Box]
Honey	A sweet, thick, gold liquid made by bees. [Junior Set (1st) & (2nd)]
Hook & Ladder Trucks	One big reason to become a firefighter. [Core Expansion 4, Party Box Expansion 1]
Hooligans	"Hey! Kids Set! Get outta my yard!" [Core Set, Party Box]
Hootie & The Blowfish	One of the most commercially successful pop bands to emerge in the 1990s. I go blind when I think about them. [Core Expansion 4, Party Box Expansion 1]
Hopscotch	All you need is a sidewalk, chalk, and a rock. [Junior Set (2nd)]
Horse & Cart	Get the order right! [Core Expansion 4, Party Box Expansion 1]
Horseback Riding	WHOAAA!!! [Core Expansion 2, Party Box]
Horses	Black Beauty, the Black Stallion, and Flicka are famous horses in literature. [Junior Set (1st) & (2nd)]
Hospital Gowns	Open all hours. [Core Expansion 3, Party Box Expansion 1]
Hospitals	The ambulance is the fastest way to get there. [Junior Set (1st) & (2nd)]
Hot Chocolate	A good drink on a cold day. Just add marshmallows! [Kids Set]
Hot Lava	There's no better way to serve it. [Core Set, Party Box]
Hot Tubs	Of course it's hot- it's a hot tub! [Junior Set (2nd)]
Hot Wheels Cars	Small, metal cars to play with and collect. They can go over 300 miles per hour downhill! [Kids Set]
Hotdogs	A sausage served at ballgames and cookouts. They are NOT made from dogs! [Kids Set]
Hotels & Motels	Get a room! [Core Expansion 4, Party Box Expansion 1]
House & Home	And money pit. [Core Expansion 4, Party Box Expansion 1]
House Guests	How many visitors does it take to drive you crazy? Go on -take a guest! [Core Expansion 1, Party Box]
Howard Stern	1954-, American shock disc jockey. His autobiography is titled Private Parts. If only they WERE private. [Core Expansion 3, Party Box Expansion 1]
Hugs	There are bear hugs, Grandma hugs, friend hugs, and love hugs. [Kids Set]
Hummingbirds	Why do hummingbirds hum? Because they don't know the words ... ... da-dum, dum! [Core Set, Party Box]
Humphrey Bogart	1899-1957, American film actor, starred in such classics as The Maltese Falcon and Casablanca. "Here's looking at you kid." [Core Set, Party Box]
Hunters	Wolves, hawks, owls, and people all hunt for food. [Junior Set (1st) & (2nd)]
Husbands & Wives	For richer... hopefully. [Core Expansion 4, Party Box Expansion 1]
Ice	Good for drinks in the summer and skating in the winter. [Junior Set (1st) & (2nd)]
Ice & Snow	"We come from the land of the ice and snow/ From the midnight sun where the hot springs blow." - Led Zeppelin [Core Expansion 4, Party Box Expansion 1]
Ice Cream	"I scream, you scream, we all scream, for ice cream!" [Kids Set]
Ice Skating	You can do fancy turns, have a race, go backwards, or just glide. [Kids Set]
Icebergs	May reach 300 to 500 feet above the oceans's surface. Ask the captain of the Titanic about the 90 percent that's UNDER water. [Core Set, Party Box]
In A Coma	A deep, prolonged state of unconsciousness ... sometimes you just feel that way. [Core Expansion 2, Party Box]
In The Attic	Old clothes, old toys, old furniture, and more old stuff. [Junior Set (2nd)]
In The Basement	You never know what you will find down there. [Kids Set]
In The Doghouse	All told, I'd rather be in the cathouse. [Core Expansion 3, Party Box Expansion 1]
Incense	Incense is better than no sense at all. [Core Expansion 1, Party Box]
Inchworm	An inchworm is actually a small, hairless caterpillar. [Junior Set (2nd)]
India	The world's seventh largest country by area, but the second most populous, with one billion people. [Core Expansion 2, Party Box]
Indiana Jones	Fictional archeologist and action hero. Proof that a good hat and a whip can take you a long way. [Core Expansion 2, Party Box]
Industrial Revolution	The first Industrial Revolution occurred in Great Britain at the end of the 1700s. The second came with the invention of the "Clapper." [Core Set, Party Box]
Infomercials	One of these days, one of them may even say something informative. [Core Set, Party Box]
Inside The Sun	Consisting mostly of hydrogen, the Junior Seterature reaches almost 16,000,000 K (about 29,000,000 F). [Core Set, Party Box]
Intellectuals	They think they're so smart. [Core Expansion 2, Party Box]
Ireland	Island of the British Isles, west of Great Britain. Known for its distinctive traditional dance and music. [Core Expansion 2, Party Box]
Irrational Fears	What's that sound? [Core Expansion 3, Party Box Expansion 1]
Israel	Located on the Mediterranean, the state of Israel was reated by a 1948 U.N. mandate. [Core Expansion 2, Party Box]
Italy	European Republic, shaped like a boot - a very fashionable boot. [Core Set, Party Box]
Itchy Clothes	Rough, prickly, scratchy - they're awful! [Kids Set]
Jack Nicholson	1937- , American motion-picture actor of "Chinatown," "Terms Of Endearment" and "The Shining." He's as good as it gets! [Core Expansion 1, Party Box]
Jack The Ripper	Accused of murdering six women in 1888, and suspected in other murders. Still at large. [Core Expansion 1, Party Box]
Jackie Chan	1954-, actor, director, martial artist. Screen name, Sing Lung, means "Becoming the Dragon." That's "MISTER Becoming the Dragon" to you! [Core Expansion 1, Party Box]
Jacques Cousteau	1910-97, French naval officer, marine explorer, and author. Best known as a documentary filmmaker. [Core Set, Party Box]
Jail	A place for keeping people who have broken the law. [Kids Set]
Jamaica	Third largest island of the Greater Antilles, south of Cuba. Tropical climate, reggae music, and jerk cooking. [Core Expansion 2, Party Box]
James Bond	Fictional British secret agent created by English author Ian Fleming. Shaken, but never stirred. [Core Set, Party Box]
James Dean	1931-55, American actor of film, stage, and television. His role in Rebel Without a Cause helped define "cool." [Core Set, Party Box]
Japan	An Asian constitutional monarchy. The capital city is Tokyo. Let's see ... sushi, Godzilla, earthquakes ... [Core Set, Party Box]
Japanese	How many Japanese does it take to screw in a light bulb? Who needs light bulbs when you've got OUR new technology! [Core Set, Party Box]
Jell-O	A solid, clear treat in lots of fruit flavors. It wiggles and jiggles! [Kids Set]
Jelly Beans	Well, as long as we HAVE to eat our vegetables ... [Core Expansion 1, Party Box]
Jelly Beans	Jelly beans are now available in 50 different flavors! [Junior Set (2nd)]
Jenna & Barbara	President Bush's daughters, the "First Twins." [Core Expansion 4, Party Box Expansion 1]
Jennifer Lopez	1970-, American singer and actor of Selena, Money Train, and Maid In Manhattan. [Core Expansion 2, Party Box]
Jerry Springer	1944- , controversial talk-show host. Don't those people know that millions of us are watching? [Core Expansion 1, Party Box]
Jesse Jackson	1941-, American civil rights leader. Named to "The Gallup List of Ten Most Respected by Americans" for ten years. [Core Expansion 1, Party Box]
Jesse Ventura	1951-, wrestler, Navy Seal, and former governor of Minnesota. Author of I Ain't Got Time To Bleed. [Core Expansion 1, Party Box]
Jim Carrey	1962- , Canadian comedian and actor. Famous for outrageous faces, and dumb and dumber characters. [Core Expansion 1, Party Box]
Jimmy Stewart	1908-97, America's favorite self-image. Mr. Smith Goes to Washington, Rear Window, Vertigo, and It's a Wonderful Life, ... and it probably was. [Core Expansion 2, Party Box]
Joan Of Arc	1412-31, patron saint of France who decisively turned the tide of the Hundred Years' War, which really burned her up. [Core Set, Party Box]
Jodie Foster	1962- , American actor began her career on Mayberry, R.F.D. and went on to win Academy Awards for The Accused and Silence Of The Lambs. [Core Expansion 2, Party Box]
John F. Kennedy	1917-63, 35th president of the US. "Ask not what your country can do for you; ask what you can do for your country." [Core Set, Party Box]
John Glenn	1921- , The first U.S. astronaut to orbit the earth in 1962, and a U.S. Senator. Never too old to shoot for the moon! [Core Expansion 2, Party Box]
John Philip Sousa	1854-1932, American bandmaster and composer of Stars and Stripes Forever. Known as "The March King." [Core Expansion 2, Party Box]
John Travolta	1954 - , American actor of "Welcome Back, Kotter," "Grease," "Saturday Night Fever" and "Pulp Fiction." That man can dance! [Core Expansion 1, Party Box]
John Wayne	1907-79, legendary American actor, "The Duke" starred in such classics as Stagecoach, The Sands of Iwo Jima and True Grit. [Core Expansion 3, Party Box Expansion 1]
Johnny Depp	1963-, American actor and heart-throb. From Cry-Baby to The Man Who Cried - he's as smooth as Chocolat. [Core Expansion 3, Party Box Expansion 1]
Jonah & The Whale	The greatest fish story ever told, in the Bible, that is. [Core Expansion 4, Party Box Expansion 1]
Judge Judy	Ms. Sheindlin presides over real-life cases on this TV courtroom show. "I'm the boss, applesauce!" [Core Expansion 2, Party Box]
Juggling	Start with two and see how you do. [Junior Set (1st) & (2nd)]
Julia Roberts	1967-, American actor and Pretty Woman. Also starred in Steel Magnolias, My Best Friend's Wedding, and Erin Brockovich. [Core Expansion 2, Party Box]
Jumping Rope	Twirl the rope and jump! [Kids Set]
Junk Mail	Contests, credit card applications, solicitations and political ads. [Core Expansion 2, Party Box]
Junkyard Dogs	Not as mean as bad, bad Leroy Brown. [Core Expansion 3, Party Box Expansion 1]
Jupiter	Story Problem: If one year on Jupiter equals 11.86 Earth years, and one day equals 9.92 Earth hours, how many Earth hours are there in a Jupiter year? [Core Expansion 2, Party Box]
Jurassic Park	1993 film based on Michael Chrichton's book about dinosaurs brought back to life, with Oscar-winning visual effects. [Core Expansion 3, Party Box Expansion 1]
Kangaroos	Large animals from Australia that hop. Mother kangaroos carry their babies in pouches. [Kids Set]
Katherine Hepburn	1909-2003, American actor and winner of four Academy Awards. She starred in such classics as The African Queen. [Core Set, Party Box]
Keanu Reeves	1964- , American actor of Bill And Ted's Excellent Adventure, The Matrix and Speed. Keanu means "cool breeze over the mountains." [Core Expansion 2, Party Box]
Kickball	You'll get a kick out of it! [Junior Set (2nd)]
Killer Whales	Black and white predatory whales. Boy, can they sing! [Core Set, Party Box]
Kilts	If Mel Gibson can wear one, so can you. [Core Expansion 2, Party Box]
Kindergarten	"A, B, C, D, E, F, G... Won't you sing along with me?" [Junior Set (2nd)]
King Arthur	Legendary British king best known for Camelot and round tables. [Core Expansion 1, Party Box]
King Henry VIII	1491-1547, King of England, and founder of the Church of England. Six wives, no waiting. [Core Set, Party Box]
King Tut	Boy king who ruled Egypt from 1333 to 1323 B.C., known for the great wealth of objects found in his tomb. He took it with him. [Core Expansion 3, Party Box Expansion 1]
Kiss & Tell	Best to keep your mouth shut. [Core Expansion 4, Party Box Expansion 1]
Kisses	Chocolate kisses are the best! [Junior Set (1st) & (2nd)]
Kittens	Baby cats, usually playful and fuzzy. Meow. [Kids Set]
Knife & Fork	Knife on the right, fork on the left. [Core Expansion 4, Party Box Expansion 1]
Knitting Needles	Knit one, pearl two . . . [Core Expansion 3, Party Box Expansion 1]
Knock-Knock Jokes	Who's there? [Core Expansion 1, Party Box]
Labor Unions	Look for the Union label. And, while you're at it, look for Jimmy Hoffa ... [Core Expansion 1, Party Box]
